station_id,station_name,longitude,latitude,elevation,start_date,end_date
idIPOT,Potlatch             Idaho,-116.983333333,46.9833333333,762.0,1990-03-01,2015-12-31
idIPOW,Powell               Idaho,-114.688055556,46.5122222222,1039.0632,1990-05-01,2015-12-31
idIPRI,Priest River         Idaho,-116.8,48.3666666667,944.88,1986-06-01,2007-08-31
idIPRL,Priest Lake  Idaho,-116.963611111,48.575,792.48,2001-10-01,2015-12-31
idIPXB,Pixley Basin  Idaho,-116.384722222,42.8061111111,1715.7192,2003-08-01,2003-08-31
idIRAF,Raft River           Idaho,-113.259444444,42.5477777778,1341.12,1986-11-01,2015-12-31
idIRED,Red River            Idaho,-115.3375,45.7125,1402.08,1985-06-01,2015-12-31
idIROA,Road Creek           Idaho,-114.0125,44.1625,2499.36,1990-07-01,2012-07-31
idIROC,Rock Lake            Idaho,-114.063055556,42.9716666667,1298.448,1990-07-01,2015-12-31
idIROU,Roundtop              Idaho,-114.5,46.5833333333,1981.2,1993-06-01,2015-10-31
idIRRP,Red Rock Peak  Idaho,-114.418333333,44.9877777778,2410.968,2005-12-01,2015-08-31
idIRUD,Rudo  Idaho,-115.9925,46.5016666667,727.2528,2003-10-01,2006-06-30
idISAD,Saddle Pass          Idaho,-116.729166667,48.9416666667,1560.576,1985-07-01,2015-12-31
idISAL,Salmon               Idaho,-113.933333333,45.15,1511.808,1985-01-01,2015-12-31
idISAY,Saylor Creek Bomb Range  Idaho,-115.609722222,42.7255555556,1099.7184,2011-12-01,2013-06-30
idISBB,Southfork (Blacktail Butte)  Idaho,-115.989722222,45.8902777778,1392.936,2005-12-01,2015-12-31
idISCO,Scout Mountain  Idaho,-112.356388889,42.6983333333,1985.772,2004-01-01,2015-12-31
idISFK,South Fork    Idaho,-115.508333333,45.2625,1645.92,1985-06-01,1990-10-31
idISHE,Sheep  Idaho,-115.616666667,46.7833333333,1304.544,1986-06-01,1990-05-31
idISHL,Shell        Idaho,-115.833333333,46.3666666667,975.36,1985-05-01,1989-11-30
idISHM,Shame   (Portable)   Idaho,-115.016666667,46.8166666667,0.0,1985-07-01,1987-04-30
idISHN,Shine              Idaho,-116.6,46.9666666667,1024.128,1985-06-01,1990-03-31
idISHO,Shock                Idaho,-116.633333333,46.9833333333,1127.76,1990-05-01,2015-12-31
idISHV,Shiver              Idaho,-114.75,46.5833333333,1999.488,1985-06-01,1989-11-30
idISIL,Silverton              Idaho,-115.946111111,47.5083333333,1267.968,1985-05-01,1998-01-31
idISKI,Ski Hill             Idaho,-116.187777778,44.9436111111,1676.4,1992-04-01,2015-12-31
idISKU,Skull Gulch          Idaho,-114.468055556,45.3366666667,1554.48,1985-05-01,2015-12-31
idISLA,Slate Creek Idaho,-116.283333333,45.6333333333,477.9264,1998-05-01,2015-12-31
idISNA,Snake River          Idaho,-116.736944444,45.0997222222,1249.68,1985-06-01,2015-12-31
idISPA,Sho-Pai  Idaho,-116.212777778,42.0180555556,1630.68,2002-08-01,2015-12-31
idISTA,Starlight            Idaho,-112.688888889,42.6930555556,1584.96,1990-07-01,1997-05-31
idISTN,Stanley  Idaho,-114.925833333,44.1691666667,2002.536,2002-08-01,2015-12-31
idISYR,Syringa  Idaho,-115.7,46.1580555556,1029.3096,2012-07-01,2015-12-31
idITAY,Taylor Ranch  Idaho,-114.851666667,45.1019444444,1203.6552,2008-10-01,2015-12-31
idITEA,Tea Pot              Idaho,-115.7375,44.9044444444,1570.3296,1986-06-01,2015-12-31
idITOW,Town Creek           Idaho,-115.916666667,43.9333333333,1371.6,1985-05-01,2015-12-31
idITRA,Trail Gulch          Idaho,-114.303055556,42.3161111111,1828.8,1985-01-01,2015-12-31
idITRI,Triangle             Idaho,-116.588611111,42.8286111111,1606.296,1990-05-01,2015-12-31
idITWI,Twin Buttes          Idaho,-115.195277778,42.6905555556,1021.08,1990-05-01,2015-12-31
idIWAG,Wagontown  Idaho,-115.326666667,43.5725,1889.76,2003-11-01,2015-12-31
idIWEI,Weiser River         Idaho,-116.426666667,44.8475,1676.4,1985-06-01,2015-12-31
idIWIC,Willow Creek         Idaho,-115.72,43.4197222222,1447.8,1985-05-01,1988-10-31
idIWIR,Willow Ridge         Idaho,-116.47,44.13,1304.544,1990-06-01,1997-06-30
inMALF,Alpha  Montana,-110.801666667,47.2819444444,1217.3712,2005-12-01,2013-06-30
inMANT,Antelope               Montana,-112.541666667,44.6866666667,2071.116,1991-10-01,2015-12-31
inMARM,Armells Creek          Montana,-108.869444444,47.5866666667,867.156,1991-10-01,2015-12-31
inMAXO,Axolotl               Montana,-111.874444444,45.2683333333,2209.8,1991-10-01,1997-07-31
inMBAD,Badland Coulee     Montana,-107.106944444,46.7133333333,938.784,1987-11-01,1997-05-31
inMBAN,Bandy Ranch           Montana,-113.45,47.1166666667,1097.28,1995-07-01,1995-10-31
inMBAP,Badger Peak         Montana,-106.500833333,45.6480555556,1322.832,1986-01-01,2015-12-31
inMBCB,BC Baldy               Montana,-115.583333333,48.6333333333,1310.64,1985-07-01,2015-12-31
inMBDP,Badger Pass          Montana,-113.0,48.1666666667,2103.12,1992-06-01,2005-10-31
inMBEN,Benchmark           Montana,-112.9,47.5,1630.68,1985-05-01,2015-12-31
inMBEV,Beaverhead Deerlodge #2  Montana,-112.15,45.8327777778,1328.928,2008-05-01,2010-03-31
inMBIG,Bighorn Mountain      Montana,-107.888611111,45.0733333333,2218.944,1991-08-01,2015-12-31
inMBIS,Big Snowy               Montana,-109.6175,46.7911111111,1853.184,1991-10-01,2000-01-31
inMBLU,Bluff Creek        Montana,-106.945555556,48.8719444444,777.24,1985-01-01,2015-12-31
inMBOO,Boorman  Montana,-114.716666667,48.1333333333,1207.9224,2002-06-01,2015-12-31
inMBRA,Bradshaw Creek          Montana,-105.948333333,45.0552777778,1197.864,1991-10-01,2015-12-31
inMBRE,Brenner               Montana,-113.216666667,44.9666666667,1935.48,1985-01-01,2015-12-31
inMBRI,Britton Springs     Montana,-108.348333333,44.9936111111,871.728,1995-06-01,2006-07-31
inMBRO,Browning BFA  Montana,-113.013333333,48.5616666667,1336.2432,2003-10-01,2015-12-31
inMBRV,Bravo  Montana,-110.351666667,47.285,1229.868,1999-09-01,2013-03-31
inMBSM,Big Sheep Mountain       Montana,-105.816666667,47.0166666667,975.36,1985-01-01,2015-12-31
inMBUL,Bull Mountain  Montana,-108.503055556,46.2861111111,1187.196,2005-07-01,2005-10-31
inMBUR,Burnt Creek  Montana,-111.961111111,44.9475,2119.5792,2008-10-01,2015-12-31
inMCAM,Camp Four Gulch      Montana,-114.8,47.1666666667,1414.272,1985-05-01,1997-10-31
inMCAN,Cannonball Creek   Montana,-104.065833333,46.4847222222,893.064,1987-11-01,2015-12-31
inMCBT,Cabinet (Trout Creek)  Montana,-115.625,47.8666666667,716.28,2001-09-01,2015-12-31
inMCHA,Chain Buttes            Montana,-108.033333333,47.5166666667,892.4544,1985-01-01,2014-05-31
inMCLE,Clearwater  Montana,-113.333055556,47.0136111111,1170.1272,2005-12-01,2015-12-31
inMCON,Condon Work Center  Montana,-113.717222222,47.5361111111,1122.8832,1999-05-01,2015-12-31
inMCOY,Coyote Meadow - Portable  Montana,-113.916666667,46.1,2414.016,1995-07-01,1995-10-31
inMCUR,Curry Coulee  Montana,-107.731111111,47.3872222222,905.256,2003-04-01,2007-10-31
inMCWC,Cow Creek  Montana,-106.194444444,46.0333333333,983.8944,2005-12-01,2015-12-31
inMCYC,Cyclone            Montana,-114.335833333,48.7161111111,1615.44,1986-08-01,2015-09-30
inMDE2,Deer Mountain (East)  Montana,-108.934722222,45.1811111111,1286.256,2006-07-01,2014-05-31
inMDEB,Deerborn  Montana,-111.900833333,47.1327777778,1072.2864,2005-12-01,2015-12-31
inMDEE,Deer Mountain (West)  Montana,-114.055277778,46.0277777778,2219.5536,2001-03-01,2015-12-31
inMDEL,Delmoe                 Montana,-112.270555556,45.9458333333,1706.88,1991-10-01,1997-07-31
inMDER,Derby Mountain  Montana,-109.851666667,45.5841666667,2133.6,2001-06-01,2015-12-31
inMDMT,Derby Mountain (Portable) Montana,-109.866666667,45.5833333333,2194.56,1994-06-01,1994-08-31
inMDPC,Deep Creek BFA  Montana,-113.113888889,48.3555555556,1627.632,2003-10-01,2015-12-31
inMDRY,Dry Blood Creek  Montana,-108.3575,47.2441666667,914.4,1997-07-01,2015-12-31
inMEIG,Eight Mile Saddle  Montana,-113.818055556,46.6513888889,1962.912,2003-08-01,2003-09-30
inMEKH,Elkhorn Montana,-111.696666667,46.3147222222,1831.848,2005-12-01,2015-12-31
inMEKK,Ekalaka  Montana,-104.463055556,45.8105555556,1217.9808,2005-12-01,2015-12-31
inMENN,Ennis  Montana,-111.734444444,45.35,1505.4072,2001-06-01,2015-12-31
inMEUR,Eureka  Montana,-115.016666667,48.9,853.44,2001-07-01,2015-12-31
inMFE1,Sawmill Creek (FEP1)  Montana,-113.890277778,46.4511111111,1688.592,2006-06-01,2010-11-30
inMFIE,Fielding  Montana,-113.435555556,48.2777777778,1402.08,2004-09-01,2015-12-31
inMFIS,Fishtail                Montana,-109.571388889,45.4580555556,1386.84,1992-10-01,2015-12-31
inMFLA,Flat Willow        Montana,-108.717222222,46.7483333333,1222.248,1987-11-01,1997-07-31
inMFOH,Fort Howes              Montana,-106.161388889,45.2969444444,1030.224,1987-10-01,2015-12-31
inMFOR,Fort Belknap          Montana,-108.718888889,48.3041666667,812.292,1992-07-01,2015-12-31
inMFOU,Main Boulder  Montana,-110.216666667,45.3333333333,1737.36,2001-06-01,2015-12-31
inMFRE,French Creek  Montana,-112.912777778,45.33,2262.2256,1999-08-01,2015-12-31
inMFSH,Fisher River  Montana,-115.3175,48.3519444444,658.368,2004-07-01,2015-12-31
inMGAL,Galena                Montana,-112.229166667,46.2222222222,2090.928,1992-08-01,2015-12-31
inMGAT,Gates Park  Montana,-112.939444444,47.7897222222,2103.12,2001-10-01,2015-11-30
inMGIN,Ginger                 Montana,-111.588055556,46.3291666667,1331.976,1991-10-01,2015-12-31
inMGIR,Gird Point         Montana,-113.920277778,46.1927777778,2118.36,1995-06-01,2015-12-31
inMGLE,Gleason  Montana,-112.668055556,47.8677777778,1584.96,2003-02-01,2015-12-31
inMGOL,Golf  Montana,-112.091666667,47.2416666667,1313.688,1999-09-01,2013-03-31
inMGOR,Goris Gulch        Montana,-113.35,45.7833333333,1917.192,1987-10-01,1997-07-31
inMHAC,Hackberry Creek   Montana,-104.2125,45.4708333333,1042.416,1987-11-01,1990-05-31
inMHAR,Harris Creek       Montana,-105.613333333,46.6227777778,755.904,1987-11-01,1997-05-31
inMHEA,Heart Butte  Montana,-112.835277778,48.2927777778,1353.0072,2004-12-01,2015-12-31
inMHEB,Hebgen Lake  Montana,-111.100555556,44.6677777778,2032.1016,2001-05-01,2015-12-31
inMHEL,Helena            Montana,-112.001666667,46.7186111111,1170.432,2000-07-01,2015-12-31
inMHHS,Hells Half Saddle  Montana,-114.627777778,45.6452777778,2468.88,2002-08-01,2015-12-31
inMHOR,Horse Thief        Montana,-108.674444444,46.4258333333,1060.704,2004-12-01,2015-12-31
inMHOT,Hot Springs        Montana,-114.669444444,47.6155555556,902.208,1991-06-01,2015-12-31
inMHRN,Harkness  Montana,-112.951944444,44.465,2560.32,2008-10-01,2015-05-31
inMHRV,Harvey Grouse  Montana,-113.423888889,46.6641666667,1641.6528,2011-10-01,2015-12-31
inMHUN,Hungry Horse  Montana,-114.0575,48.3847222222,982.98,1999-05-01,2015-12-31
inMJET,Jette                 Montana,-114.234722222,47.7669444444,1097.28,1992-12-01,2015-11-30
inMJPK,Judith Peak  Montana,-109.222777778,47.2175,1959.2544,2005-12-01,2014-05-31
inMKEL,Kelly                  Montana,-112.5575,45.5752777778,1929.384,1991-10-01,1997-07-31
inMKIL,Kilo  Montana,-107.8,46.445,1330.452,1999-09-01,2012-10-31
inMKIN,King Coulee        Montana,-107.023333333,47.7980555556,841.248,1987-11-01,2015-12-31
inMKNO,Knowlton               Montana,-105.022222222,46.3116666667,1011.936,1985-01-01,2015-12-31
inMLIB,Libby  Montana,-115.566666667,48.3833333333,630.936,2001-02-01,2015-12-31
inMLIC,Lick Creek HI Portable  Montana,-114.416666667,46.1166666667,1524.0,1994-03-01,1995-10-31
inMLIH,Little Bighorn  Montana,-107.435833333,45.5697222222,1036.32,1997-07-01,2015-12-31
inMLIS,Little Snowy Montana,-109.023333333,46.7511111111,1516.38,2000-04-01,2015-12-31
inMLIT,Little Bullwacker Creek   Montana,-109.016666667,47.8138888889,944.88,1985-05-01,2015-12-31
inMLNC,Lincoln  Montana,-112.635277778,46.9680555556,1401.1656,2000-08-01,2015-12-31
inMLRC,Little Rock Creek  Montana,-114.2625,46.0377777778,1678.5336,2003-01-01,2015-12-31
inMMAC,Manning Corral Dogtown  Montana,-108.478611111,47.7027777778,938.784,1997-07-01,2015-12-31
inMMED,Medicine Lake  Montana,-104.476111111,48.49,601.98,2003-02-01,2015-12-31
inMMIS,Missoula FTS  Montana,-114.05,46.85,975.36,2001-03-01,2015-12-31
inMNBR,North Breaks  Montana,-107.640555556,47.3908333333,904.6464,2002-03-01,2002-12-31
inMNIN,Nine Mile  Montana,-114.402222222,47.0708333333,1005.84,2000-08-01,2015-12-31
inMOSC,Oscar  Montana,-108.925,47.3283333333,1086.612,1999-09-01,2012-12-31
inMPAR,Pardee              Montana,-114.916111111,47.2697222222,1414.272,1998-05-01,2015-12-31
inMPHI,Phillips Reservoir Montana,-108.616666667,47.8330555556,1030.224,1987-11-01,2007-05-31
inMPHL,Philipsburg  Montana,-113.3,46.3166666667,1609.344,2001-05-01,2015-12-31
inMPIN,Pine Hill  Montana,-104.579722222,46.7769444444,807.4152,1999-02-01,2015-12-31
inMPIS,Pistol Creek  Montana,-114.016666667,47.2166666667,1524.0,2004-07-01,2015-12-31
inMPLN,Plains  Montana,-114.866666667,47.45,731.52,2002-09-01,2015-12-31
inMPOI,Point 6  Montana,-113.979166667,47.0411111111,2414.016,2000-08-01,2015-12-31
inMPOL,Polebridge  Montana,-114.280277778,48.7825,1066.8,2003-07-01,2015-12-31
inMPON,Pony Creek  Montana,-113.692222222,47.6258333333,1679.448,2013-07-01,2015-12-31
inMPOP,Poplar                 Montana,-105.073055556,48.1269444444,738.5304,1992-07-01,2015-12-31
inMPPH,Porphyry  Montana,-110.7175,46.8352777778,2509.1136,2001-07-01,2015-12-31
inMPPN,Porcupine          Montana,-113.916666667,47.8166666667,1871.472,1991-09-01,1992-12-31
inMPRR,Pryor  Montana,-108.303888889,45.1294444444,2484.12,2004-12-01,2015-12-31
inMPRT,South Fork  Montana,-107.668611111,47.4111111111,876.3,1989-03-01,1999-02-28
inMPRY,Pryor Mountain     Montana,-108.490833333,45.3375,1885.4928,1991-08-01,2015-12-31
inMRED,Red Rock           Montana,-111.833333333,44.6833333333,2039.112,1987-10-01,2015-12-31
inMROC,Rocky Boy               Montana,-109.783611111,48.255,1158.24,1992-06-01,2015-12-31
inMRON,Ronan  Montana,-114.084722222,47.5672222222,932.688,2004-06-01,2015-12-31
inMSAW,Sawmill Creek  Montana,-113.890277778,46.4511111111,1688.592,2006-05-01,2015-12-31
inMSBR,South Bridger          Montana,-108.791944444,45.1994444444,1440.18,1987-10-01,2006-07-31
inMSEE,Seeley Lake  Montana,-113.447222222,47.1827777778,1290.828,2001-05-01,2015-12-31
inMSET,Seth                   Montana,-111.965833333,46.6083333333,1897.38,1991-10-01,1999-01-31
inMSFJ,South Fork Judith  Montana,-110.406388889,46.7227777778,1920.24,2008-05-01,2015-12-31
inMSHH,Sheepherder Hill  Montana,-114.478055556,49.0008333333,941.832,2005-12-01,2013-09-30
inMSIE,Sierra  Montana,-111.793333333,48.0366666667,765.048,1999-09-01,2008-10-31
inMSKC,South Kirby Coulee  Montana,-107.793333333,47.2561111111,911.352,2001-08-01,2003-04-30
inMSMI,Smith Creek  Montana,-114.227222222,46.4394444444,1722.12,2001-02-01,2015-05-31
inMSOD,Soda Springs  Montana,-108.396666667,45.7288888889,1225.296,2003-10-01,2015-11-30
inMSPO,Spotted Bear        Montana,-113.439444444,47.9044444444,2202.18,1990-10-01,2015-10-31
inMSQB,Square Butte  Montana,-107.630833333,47.3825,890.016,2000-08-01,2001-07-31
inMSQU,Shenango  Montana,-111.218888889,45.4511111111,1636.776,2001-05-01,2015-12-31
inMSSC,South Sawmill Creek     Montana,-107.528611111,47.5619444444,1002.792,1985-01-01,2015-12-31
inMSTB,Steamboat       Montana,-108.099722222,46.2608333333,1149.096,2004-12-01,2015-04-30
inMSTE,Stevi  Montana,-114.091111111,46.5130555556,1025.652,2000-10-01,2015-12-31
inMSTI,Stinkwater Creek   Montana,-113.393888889,46.8536111111,1648.968,1987-10-01,2015-12-31
inMSTK,Steele Creek  Montana,-113.346388889,45.6047222222,1952.244,2005-12-01,2015-05-31
inMSTM,St. Mary           Montana,-113.430555556,48.7375,1389.888,1986-01-01,2015-12-31
inMSTR,St. Regis  Montana,-115.109722222,47.3108333333,816.864,2001-08-01,2015-12-31
inMSTW,Stillwater  Montana,-114.559444444,48.5394444444,949.7568,2002-07-01,2015-12-31
inMSUA,Sula  Montana,-113.952777778,45.8175,1392.936,2004-12-01,2015-12-31
inMTEN,Tenderfoot          Montana,-110.852777778,46.9141666667,2243.328,1996-07-01,2004-09-30
inMTHO,Thompson Falls AP  Montana,-115.285,47.5805555556,749.808,2001-11-01,2015-12-31
inMTIM,Timbercrest  Montana,-109.360555556,45.1569444444,1950.72,2001-05-01,2015-12-31
inMTPT,Tepee Point  Montana,-113.738333333,45.9347222222,2020.5192,2001-02-01,2015-09-30
inMTRY,Troy  Montana,-115.916666667,48.4666666667,594.36,2001-05-01,2015-12-31
inMTTC,Trout Creek  (Portable) Montana,-114.868055556,47.1172222222,969.264,1993-06-01,1993-10-31
inMWEF,West Fork  Montana,-114.263055556,45.8180555556,1584.96,2000-08-01,2015-12-31
inMWEG,West Glacier  Montana,-113.994166667,48.5105555556,975.36,2001-06-01,2015-12-31
inMWGL,Welch-Gillispie  Montana,-113.58,46.68,1688.592,2004-06-01,2004-10-31
inMWHH,Whitehall  Montana,-112.15,45.8833333333,1328.928,2001-05-01,2015-12-31
inMWHM,White Mountain  Montana,-114.650555556,46.7886111111,1988.5152,1998-06-01,1998-12-31
inMWIC,Wicked Creek  Montana,-110.543333333,45.2705555556,2317.6992,2002-07-01,2015-12-31
inMWIL,Wild Horse               Montana,-108.333888889,45.1694444444,2674.9248,1991-10-01,2008-08-31
inMWIS,Wise River  Montana,-112.933333333,45.7833333333,1738.5792,2001-05-01,2015-12-31
inMWMT,White Mountain  Montana,-114.650555556,46.7886111111,1988.5152,1998-06-01,2000-10-31
inMWOL,Wolf Mountain        Montana,-107.171944444,45.3130555556,1590.1416,1985-05-01,2015-12-31
inMWSS,White Sulphur Spring  Montana,-110.885277778,46.5344444444,1542.288,2001-03-01,2015-12-31
inMWTT,Whittaker   (Portable) Montana,-109.871666667,45.4880555556,1950.72,1994-02-01,1994-05-31
inMYAA,Yaak (Upper Ford)  Montana,-115.656666667,48.9166666667,914.4,2001-05-01,2015-12-31
inMYEL,Yellow Mule  Montana,-111.350833333,45.1672222222,2804.16,2001-06-01,2015-12-31
inMZON,Zonolite  Montana,-115.397222222,48.4305555556,1281.3792,2005-12-01,2015-12-31
inMZOR,Zortman Mine            Montana,-108.552777778,47.9225,1420.368,1987-04-01,2015-12-31
inWHIL,Hillsboro  Montana,-108.218888889,45.1038888889,1214.9328,2003-04-01,2015-12-31
laABAN,Bankhead  Alabama,-87.3622222222,34.14,245.0592,1998-06-01,2015-12-31
laABNS,Bon Secour  Alabama,-87.8125,30.2527777778,4.572,2002-06-01,2015-12-31
laALIR,Liri  Alabama,-85.6291666667,34.4977777778,365.76,1997-01-01,2015-12-31
laAOKM,Oakmulgee  Alabama,-87.1705555556,32.9572222222,110.6424,1998-06-01,2015-12-31
laAOPE,Open Pond - FTS  Alabama,-86.5486111111,31.0944444444,83.82,1998-06-01,2015-12-31
laASCL,Schoolhouse  Alabama,-86.0911111111,33.1638888889,284.0736,2014-10-01,2015-12-31
laASHK,Shoal Creek  Alabama,-85.6344444444,33.6472222222,276.7584,2002-12-01,2015-12-31
laATAL,Talladega  Alabama,-86.0811111111,33.4411111111,182.88,1998-06-01,2015-03-31
laATRP,Terrapin Creek  Alabama,-85.5277777778,33.8936111111,245.364,2014-10-01,2015-12-31
laATSK,Tuskegee  Alabama,-85.6413888889,32.4491666667,86.2584,2004-08-01,2015-12-31
laFAVO,Avon Park AF Range  Florida,-81.2641666667,27.6319444444,38.4048,2013-11-01,2015-12-31
laFBLO,Bloxham  Florida,-84.9886111111,30.5872222222,30.48,2003-02-01,2015-12-31
laFBRI,Brighton  Florida,-81.0827777778,27.1194444444,4.572,2010-01-01,2015-11-30
laFCAC,Cache  Florida,-80.6802777778,25.3902777778,1.524,1999-12-01,2015-12-31
laFCEN,Central  Florida,-81.63,29.105,18.5928,2003-02-01,2015-12-31
laFCHE,Chekika  Florida,-80.5797222222,25.625,1.524,2002-10-01,2015-12-31
laFEDD,Eddy Tower  Florida,-82.3483333333,30.5483333333,39.9288,2004-12-01,2015-12-31
laFHON,Honeymoon  Florida,-81.0669444444,26.1947222222,4.2672,2013-11-01,2015-11-30
laFLKG,Lake George  Florida,-81.4991666667,29.2341666667,0.0,2004-08-01,2015-12-31
laFLKW,Lake Wales  Florida,-81.5822222222,27.84,42.9768,2004-01-01,2015-11-30
laFLOX,Loxahatchee  Florida,-80.2208333333,26.4983333333,5.1816,2004-12-01,2015-12-31
laFLSU,Lower Suwannee  Florida,-83.0344444444,29.3730555556,4.572,2002-12-01,2015-11-30
laFLWR,Lake Woodruff  Florida,-81.3669444444,29.0994444444,18.288,2007-11-01,2015-10-31
laFMER,Merritt Island  Florida,-80.7308333333,28.6408333333,9.144,2002-06-01,2015-12-31
laFMIL,Miles City          Florida,-81.2966666667,26.2483333333,4.572,1987-04-01,2015-12-31
laFNAV,Naval Live Oaks  Florida,-87.1375,30.3663888889,4.572,2003-02-01,2015-12-31
laFNKD,National Key Deer NWR  Florida,-81.35,24.81,3.048,2007-01-01,2015-12-31
